profile,mode,phase,layer,path,component,count,total_ms,mean_ms,median_ms,p90_ms,p99_ms,min_ms,max_ms
full_fp_eager_layer,full_fp,decode,28,fp,mlp,31,63.05139183998108,2.033915865805841,2.033600091934204,2.0365118980407715,2.037190318107605,2.031424045562744,2.037247896194458
full_fp_eager_layer,full_fp,decode,28,fp,post_attn_norm,31,0.20841600093990564,0.006723096804513085,0.006719999946653843,0.006783999968320131,0.007087999908253551,0.006591999903321266,0.007135999854654074
full_fp_eager_layer,full_fp,decode,28,fp,total,31,80.16886353492737,2.586092372094431,2.5860800743103027,2.5886080265045166,2.59018874168396,2.582943916320801,2.590303897857666
full_fp_eager_layer,full_fp,decode,29,fp,attention,31,16.586623966693878,0.5350523860223831,0.5350720286369324,0.5362240076065063,0.537145608663559,0.5332159996032715,0.5372800230979919
full_fp_eager_layer,full_fp,decode,29,fp,input_norm,31,0.22476799879223108,0.007250580606201003,0.00723200011998415,0.007327999919652939,0.007737600058317184,0.007104000076651573,0.0077760000713169575
full_fp_eager_layer,full_fp,decode,29,fp,mlp,31,63.05952000617981,2.0341780647154777,2.033951997756958,2.0359039306640625,2.0391231775283813,2.0305280685424805,2.039680004119873
full_fp_eager_layer,full_fp,decode,29,fp,post_attn_norm,31,0.20947200153023005,0.00675716133968484,0.006719999946653843,0.00684799998998642,0.007302400143817067,0.006527999881654978,0.007360000163316727
full_fp_eager_layer,full_fp,decode,29,fp,total,31,80.22870373725891,2.5880227012019,2.5879039764404297,2.5902719497680664,2.5936320304870604,2.5839359760284424,2.594304084777832
full_fp_eager_layer,full_fp,decode,30,fp,attention,31,16.590975880622864,0.535192770342673,0.535103976726532,0.5362560153007507,0.5371007978916168,0.5339840054512024,0.53711998462677
full_fp_eager_layer,full_fp,decode,30,fp,input_norm,31,0.2266880003735423,0.00731251614108201,0.00723200011998415,0.007615999784320593,0.007801600079983473,0.007071999832987785,0.007840000092983246
